INFO [2022-11-15 00:29:12,402] autoreload Watching for file changes with StatReloader
INFO [2022-11-15 01:55:23,557] basehttp "GET /static/js/main.js HTTP/1.1" 200 14095
INFO [2022-11-15 01:55:23,558] basehttp "GET /static/js/owl.carousel.min.js HTTP/1.1" 200 42772
INFO [2022-11-15 01:55:23,558] basehttp "GET /static/js/isotope.pkgd.js HTTP/1.1" 200 119966
WARNING [2022-11-15 01:55:23,638] basehttp "GET /static/js/jarallax-element.min.js.map HTTP/1.1" 404 1948
INFO [2022-11-15 01:55:23,650] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 01:55:29,003] basehttp "GET / HTTP/1.1" 200 4783
INFO [2022-11-15 01:55:29,025] basehttp "GET /static/style.css HTTP/1.1" 200 0
INFO [2022-11-15 01:55:29,027] basehttp "GET /static/js/jarallax-element.min.js HTTP/1.1" 200 4058
INFO [2022-11-15 01:55:29,027] basehttp "GET /static/js/imagesloaded.pkgd.js HTTP/1.1" 200 27536
INFO [2022-11-15 01:55:29,027] basehttp "GET /static/js/jquery.fitvids.js HTTP/1.1" 200 3437
INFO [2022-11-15 01:55:29,028] basehttp "GET /static/js/jquery.js HTTP/1.1" 200 88145
INFO [2022-11-15 01:55:29,028] basehttp "GET /static/js/jarallax.js HTTP/1.1" 200 39803
INFO [2022-11-15 01:55:29,034] basehttp "GET /static/js/owl.carousel.min.js HTTP/1.1" 200 42772
INFO [2022-11-15 01:55:29,034] basehttp "GET /static/js/main.js HTTP/1.1" 200 14095
INFO [2022-11-15 01:55:29,036] basehttp "GET /static/js/isotope.pkgd.js HTTP/1.1" 200 119966
INFO [2022-11-15 01:55:29,035] basehttp "GET /static/js/jquery.prettyPhoto.js HTTP/1.1" 200 21518
WARNING [2022-11-15 01:55:29,118] basehttp "GET /static/js/jarallax-element.min.js.map HTTP/1.1" 404 1948
INFO [2022-11-15 01:55:29,126] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 01:55:35,278] basehttp "GET /static/style.css HTTP/1.1" 304 0
WARNING [2022-11-15 01:55:35,313] basehttp "GET /static/js/jarallax-element.min.js.map HTTP/1.1" 404 1948
INFO [2022-11-15 01:56:04,023] basehttp "GET / HTTP/1.1" 200 4787
INFO [2022-11-15 01:56:04,036] basehttp "GET /static/style.css HTTP/1.1" 304 0
WARNING [2022-11-15 01:56:04,134] basehttp "GET /static/js/jarallax-element.min.js.map HTTP/1.1" 404 1948
INFO [2022-11-15 01:56:17,462] basehttp "GET / HTTP/1.1" 200 4787
INFO [2022-11-15 01:56:17,481] basehttp "GET /static/style.css HTTP/1.1" 304 0
WARNING [2022-11-15 01:56:17,561] basehttp "GET /static/js/jarallax-element.min.js.map HTTP/1.1" 404 1948
INFO [2022-11-15 01:56:44,676] basehttp "GET / HTTP/1.1" 200 4177
INFO [2022-11-15 01:56:44,691] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 01:58:18,073] basehttp "GET / HTTP/1.1" 200 3836
INFO [2022-11-15 01:58:18,099] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 01:58:20,912] basehttp "GET / HTTP/1.1" 200 3836
INFO [2022-11-15 02:00:48,363] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:00:51,376] basehttp "GET / HTTP/1.1" 200 3836
INFO [2022-11-15 02:03:26,981] basehttp "GET / HTTP/1.1" 200 3836
INFO [2022-11-15 02:03:26,997] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:05:27,633] basehttp "GET / HTTP/1.1" 200 14085
INFO [2022-11-15 02:05:27,653] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:06:40,370] basehttp "GET / HTTP/1.1" 200 13950
INFO [2022-11-15 02:06:40,382] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:06:40,783] basehttp "GET /static/images/favicon.ico HTTP/1.1" 304 0
INFO [2022-11-15 02:10:43,632] basehttp "GET / HTTP/1.1" 200 13950
INFO [2022-11-15 02:10:43,656] basehttp "GET /static/style.css HTTP/1.1" 304 0
WARNING [2022-11-15 02:13:46,715] log Not Found: /images/Fondo-1.png
WARNING [2022-11-15 02:13:46,716] basehttp "GET /images/Fondo-1.png HTTP/1.1" 404 3305
INFO [2022-11-15 02:13:55,825] basehttp "GET / HTTP/1.1" 200 13950
INFO [2022-11-15 02:13:55,839] basehttp "GET /static/style.css HTTP/1.1" 200 65
INFO [2022-11-15 02:13:55,908] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:13:58,857] basehttp "GET / HTTP/1.1" 200 13950
INFO [2022-11-15 02:13:58,872] basehttp "GET /static/style.css HTTP/1.1" 200 65
INFO [2022-11-15 02:13:58,932] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:13:59,175] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:15:13,973] basehttp "GET / HTTP/1.1" 200 13941
INFO [2022-11-15 02:15:13,992] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:15:14,041] basehttp "GET /static/images/gif-human.gif HTTP/1.1" 304 0
INFO [2022-11-15 02:15:14,047] basehttp "GET /static/images/scroll-icon.svg HTTP/1.1" 304 0
INFO [2022-11-15 02:15:14,054] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 02:15:23,479] basehttp "GET / HTTP/1.1" 200 13941
INFO [2022-11-15 02:15:23,493] basehttp "GET /static/style.css HTTP/1.1" 200 65
INFO [2022-11-15 02:15:23,546] basehttp "GET /static/images/gif-human.gif HTTP/1.1" 200 52837
INFO [2022-11-15 02:15:23,547] basehttp "GET /static/images/scroll-icon.svg HTTP/1.1" 200 197
INFO [2022-11-15 02:15:23,552] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:15:23,804] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:15:35,435] basehttp "GET / HTTP/1.1" 200 13560
INFO [2022-11-15 02:15:35,450] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:15:42,107] basehttp "GET / HTTP/1.1" 200 13950
INFO [2022-11-15 02:17:19,807] basehttp "GET / HTTP/1.1" 200 13939
INFO [2022-11-15 02:17:19,822] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:17:19,870] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 02:18:01,774] basehttp "GET / HTTP/1.1" 200 5380
INFO [2022-11-15 02:18:01,793] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:18:11,703] basehttp "GET / HTTP/1.1" 200 5380
INFO [2022-11-15 02:18:11,739] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 02:18:19,411] basehttp "GET / HTTP/1.1" 200 5380
INFO [2022-11-15 02:18:19,438] basehttp "GET /static/style.css HTTP/1.1" 200 0
INFO [2022-11-15 02:18:19,493] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:18:19,495] basehttp "GET /static/images/scroll-icon.svg HTTP/1.1" 200 197
INFO [2022-11-15 02:18:19,745] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:19:02,983] basehttp "GET / HTTP/1.1" 200 5380
INFO [2022-11-15 02:19:02,999] basehttp "GET /static/style.css HTTP/1.1" 200 66
INFO [2022-11-15 02:19:20,914] basehttp "GET / HTTP/1.1" 200 5389
INFO [2022-11-15 02:19:20,932] basehttp "GET /static/style.css HTTP/1.1" 200 66
INFO [2022-11-15 02:19:20,988] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:19:21,328] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:19:37,072] basehttp "GET / HTTP/1.1" 200 5389
INFO [2022-11-15 02:19:37,089] basehttp "GET /static/style.css HTTP/1.1" 200 101
INFO [2022-11-15 02:23:33,290] basehttp "GET / HTTP/1.1" 200 5480
INFO [2022-11-15 02:23:33,314] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:23:33,369] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 02:24:39,284] basehttp "GET / HTTP/1.1" 200 5484
INFO [2022-11-15 02:24:39,299] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:24:42,875] basehttp "GET / HTTP/1.1" 200 5484
INFO [2022-11-15 02:24:42,889] basehttp "GET /static/style.css HTTP/1.1" 200 101
INFO [2022-11-15 02:24:42,956] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:24:43,201] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:25:08,445] basehttp "GET / HTTP/1.1" 200 5484
INFO [2022-11-15 02:25:10,240] basehttp "GET / HTTP/1.1" 200 5484
INFO [2022-11-15 02:25:10,256] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:25:10,318] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:25:10,563] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:25:33,604] basehttp "GET / HTTP/1.1" 200 5475
INFO [2022-11-15 02:25:33,618] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:25:53,221] basehttp "GET / HTTP/1.1" 200 5484
INFO [2022-11-15 02:25:53,241] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:25:54,633] basehttp "GET / HTTP/1.1" 200 5484
INFO [2022-11-15 02:25:54,648] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:25:54,716] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:25:54,755] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:26:21,405] basehttp "GET / HTTP/1.1" 200 5468
INFO [2022-11-15 02:26:21,418] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:26:23,234] basehttp "GET / HTTP/1.1" 200 5468
INFO [2022-11-15 02:26:23,248] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:26:23,310] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:26:23,549] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:26:29,862] basehttp "GET / HTTP/1.1" 200 5448
INFO [2022-11-15 02:26:29,885] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:26:29,939] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:26:30,184] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:26:30,410] basehttp "GET / HTTP/1.1" 200 5448
INFO [2022-11-15 02:26:30,425] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:26:30,484] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:26:30,520] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:26:30,632] basehttp "GET / HTTP/1.1" 200 5448
INFO [2022-11-15 02:26:30,648] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:26:30,705] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:26:30,745] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:27:12,381] basehttp "GET / HTTP/1.1" 200 5475
INFO [2022-11-15 02:27:12,397] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:28:54,081] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:30:58,165] basehttp "GET / HTTP/1.1" 200 4960
INFO [2022-11-15 02:30:58,186] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:30:58,238] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 02:32:21,663] basehttp "GET / HTTP/1.1" 200 4916
INFO [2022-11-15 02:32:21,680] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:33:36,781] basehttp "GET / HTTP/1.1" 200 4905
INFO [2022-11-15 02:33:36,800] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:33:36,864] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:33:37,118] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:33:40,006] basehttp "GET / HTTP/1.1" 200 4905
INFO [2022-11-15 02:33:40,019] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:33:40,073] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:33:40,633] basehttp "GET / HTTP/1.1" 200 4905
INFO [2022-11-15 02:33:40,650] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:33:40,708] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:33:40,740] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:34:55,389] basehttp "GET / HTTP/1.1" 200 4893
INFO [2022-11-15 02:34:55,405] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:34:57,716] basehttp "GET / HTTP/1.1" 200 4893
INFO [2022-11-15 02:34:57,732] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:34:57,797] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:34:58,049] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:36:35,745] basehttp "GET / HTTP/1.1" 200 5218
INFO [2022-11-15 02:36:35,759] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:37:51,284] basehttp "GET / HTTP/1.1" 200 4980
INFO [2022-11-15 02:37:51,299] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:37:51,363] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 02:38:09,908] basehttp "GET / HTTP/1.1" 200 4959
INFO [2022-11-15 02:38:11,161] basehttp "GET / HTTP/1.1" 200 4959
INFO [2022-11-15 02:38:11,182] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:38:11,250] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:38:11,294] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:38:26,077] basehttp "GET / HTTP/1.1" 200 5206
INFO [2022-11-15 02:38:47,763] basehttp "GET / HTTP/1.1" 200 4894
INFO [2022-11-15 02:42:54,997] basehttp "GET / HTTP/1.1" 200 4894
INFO [2022-11-15 02:42:55,011] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:42:55,076] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 02:49:36,956] basehttp "GET / HTTP/1.1" 200 4894
INFO [2022-11-15 02:49:36,975] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 02:49:37,037] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 02:50:30,857] basehttp "GET / HTTP/1.1" 200 4894
INFO [2022-11-15 02:50:32,807] basehttp "GET / HTTP/1.1" 200 4894
INFO [2022-11-15 02:50:33,929] basehttp "GET / HTTP/1.1" 200 4894
INFO [2022-11-15 02:50:33,949] basehttp "GET /static/style.css HTTP/1.1" 200 129
INFO [2022-11-15 02:50:34,002] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:50:34,234] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:52:04,465] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:52:36,513] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:52:37,020] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:52:37,235] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:54:11,692] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:54:11,714] basehttp "GET /static/style.css HTTP/1.1" 200 1454
INFO [2022-11-15 02:54:11,775] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:54:12,112] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:54:14,141] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:54:14,156] basehttp "GET /static/style.css HTTP/1.1" 200 1454
INFO [2022-11-15 02:54:14,216] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:54:14,465] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:54:14,613] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:54:14,627] basehttp "GET /static/style.css HTTP/1.1" 200 1454
INFO [2022-11-15 02:54:14,692] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:54:14,734] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:54:14,861] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:54:14,875] basehttp "GET /static/style.css HTTP/1.1" 200 1454
INFO [2022-11-15 02:54:14,933] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:54:14,971] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:54:45,923] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:54:45,940] basehttp "GET /static/style.css HTTP/1.1" 200 1454
INFO [2022-11-15 02:54:46,003] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:54:46,148] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:54:46,162] basehttp "GET /static/style.css HTTP/1.1" 200 1454
INFO [2022-11-15 02:54:46,216] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:54:46,322] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:54:46,338] basehttp "GET /static/style.css HTTP/1.1" 200 1454
INFO [2022-11-15 02:54:46,415] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:54:46,723] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 02:55:15,763] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:55:15,785] basehttp "GET /static/style.css HTTP/1.1" 200 210
INFO [2022-11-15 02:55:16,963] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 02:55:16,984] basehttp "GET /static/style.css HTTP/1.1" 200 210
INFO [2022-11-15 02:55:17,057] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 02:55:17,097] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:01:40,444] basehttp "GET / HTTP/1.1" 200 5163
INFO [2022-11-15 03:01:40,599] basehttp "GET /static/style.css HTTP/1.1" 200 245
INFO [2022-11-15 03:01:40,797] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 03:04:05,399] basehttp "GET / HTTP/1.1" 200 5320
INFO [2022-11-15 03:04:05,425] basehttp "GET /static/style.css HTTP/1.1" 200 501
INFO [2022-11-15 03:04:06,735] basehttp "GET / HTTP/1.1" 200 5320
INFO [2022-11-15 03:04:48,425] basehttp "GET / HTTP/1.1" 200 5320
INFO [2022-11-15 03:04:48,443] basehttp "GET /static/style.css HTTP/1.1" 200 465
INFO [2022-11-15 03:04:53,652] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:05:37,281] basehttp "GET / HTTP/1.1" 200 5179
INFO [2022-11-15 03:05:37,295] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:06:03,734] basehttp "GET / HTTP/1.1" 200 5179
INFO [2022-11-15 03:06:03,749] basehttp "GET /static/style.css HTTP/1.1" 200 484
INFO [2022-11-15 03:06:04,579] basehttp "GET / HTTP/1.1" 200 5179
INFO [2022-11-15 03:06:04,595] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:06:35,213] basehttp "GET / HTTP/1.1" 200 5179
INFO [2022-11-15 03:06:35,233] basehttp "GET /static/style.css HTTP/1.1" 200 505
INFO [2022-11-15 03:06:36,907] basehttp "GET / HTTP/1.1" 200 5179
INFO [2022-11-15 03:06:36,924] basehttp "GET /static/style.css HTTP/1.1" 200 505
INFO [2022-11-15 03:06:36,984] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:06:37,222] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:08:02,068] basehttp "GET / HTTP/1.1" 200 5179
INFO [2022-11-15 03:08:02,085] basehttp "GET /static/style.css HTTP/1.1" 200 650
INFO [2022-11-15 03:08:03,594] basehttp "GET / HTTP/1.1" 200 5179
INFO [2022-11-15 03:08:03,607] basehttp "GET /static/style.css HTTP/1.1" 200 650
INFO [2022-11-15 03:08:03,679] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:08:03,736] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:08:54,497] basehttp "GET / HTTP/1.1" 200 5144
INFO [2022-11-15 03:08:54,518] basehttp "GET /static/style.css HTTP/1.1" 200 650
INFO [2022-11-15 03:08:54,589] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:08:54,836] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:09:31,313] basehttp "GET / HTTP/1.1" 200 5144
INFO [2022-11-15 03:09:31,330] basehttp "GET /static/style.css HTTP/1.1" 200 691
INFO [2022-11-15 03:09:31,394] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:09:31,631] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:10:53,134] basehttp "GET / HTTP/1.1" 200 5179
INFO [2022-11-15 03:10:53,151] basehttp "GET /static/style.css HTTP/1.1" 200 691
INFO [2022-11-15 03:10:53,211] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:10:53,467] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:12:11,403] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:12:11,421] basehttp "GET /static/style.css HTTP/1.1" 200 696
INFO [2022-11-15 03:12:12,358] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:12:57,150] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:12:57,168] basehttp "GET /static/style.css HTTP/1.1" 200 693
INFO [2022-11-15 03:12:58,055] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:12:58,073] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:13:31,808] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:13:31,828] basehttp "GET /static/style.css HTTP/1.1" 200 667
INFO [2022-11-15 03:14:38,024] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:14:38,040] basehttp "GET /static/style.css HTTP/1.1" 200 667
INFO [2022-11-15 03:14:42,340] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:14:42,359] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:15:15,634] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:15:15,651] basehttp "GET /static/style.css HTTP/1.1" 200 667
INFO [2022-11-15 03:17:55,331] basehttp "GET / HTTP/1.1" 200 5149
INFO [2022-11-15 03:17:55,349] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:17:55,349] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:17:55,400] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 03:18:04,341] basehttp "GET / HTTP/1.1" 200 5043
INFO [2022-11-15 03:18:04,362] basehttp "GET /static/style.css HTTP/1.1" 200 667
INFO [2022-11-15 03:18:04,416] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:18:04,423] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:18:04,474] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:20:29,752] basehttp "GET / HTTP/1.1" 200 5043
INFO [2022-11-15 03:20:29,765] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:20:29,791] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 304 0
INFO [2022-11-15 03:21:29,260] basehttp "GET / HTTP/1.1" 200 5043
INFO [2022-11-15 03:21:29,284] basehttp "GET /static/style.css HTTP/1.1" 200 701
INFO [2022-11-15 03:21:29,328] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:21:29,355] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:21:29,409] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:21:49,908] basehttp "GET / HTTP/1.1" 200 5038
INFO [2022-11-15 03:21:49,929] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:27:04,813] basehttp "GET / HTTP/1.1" 200 4720
INFO [2022-11-15 03:27:04,828] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:27:04,852] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 304 0
INFO [2022-11-15 03:28:13,281] basehttp "GET / HTTP/1.1" 200 4720
INFO [2022-11-15 03:28:13,297] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:28:13,332] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 304 0
INFO [2022-11-15 03:28:17,324] basehttp "GET / HTTP/1.1" 200 4720
INFO [2022-11-15 03:29:38,061] basehttp "GET / HTTP/1.1" 200 4720
INFO [2022-11-15 03:29:38,080] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:29:38,126] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:29:38,150] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:29:38,201] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
